,dist from 1 clusters |APE| < 0.010,dist from 3 clusters |APE| < 0.010,dist from 5 clusters |APE| < 0.010,MagpieData mode NsValence,MagpieData mode NUnfilled,Yang delta,Miedema_deltaH_inter,mean wt CN_1,std_dev wt CN_1,mean sgl_bd CN_1,std_dev sgl_bd CN_1,mean L-shaped CN_2,std_dev L-shaped CN_2,std_dev water-like CN_2,std_dev bent 120 degrees CN_2,mean bent 150 degrees CN_2,std_dev bent 150 degrees CN_2,mean linear CN_2,std_dev linear CN_2,std_dev wt CN_5,std_dev pentagonal planar CN_5,std_dev square pyramidal CN_5,std_dev trigonal bipyramidal CN_5,mean wt CN_9,std_dev wt CN_9,mean q2 CN_9,std_dev q2 CN_9,mean q4 CN_9,std_dev q4 CN_9,mean q6 CN_9,std_dev q6 CN_9,mean wt CN_11,std_dev wt CN_11,mean q2 CN_11,std_dev q2 CN_11,mean q4 CN_11,std_dev q4 CN_11,mean q6 CN_11,std_dev q6 CN_11,mean wt CN_13,std_dev wt CN_13,mean wt CN_14,mean ordering parameter shell 2,mean ordering parameter shell 3,xrd_36,xrd_38,xrd_39,xrd_50,xrd_52,xrd_54,xrd_55,xrd_58,xrd_65,xrd_68,xrd_69,xrd_74,xrd_75,xrd_80,xrd_81,xrd_89,xrd_92,xrd_93,xrd_96,xrd_97,xrd_104,xrd_112,xrd_113,xrd_116,xrd_117,xrd_118,xrd_119,xrd_123,xrd_124,jml_rdf_13,jml_rdf_14,jml_rdf_16,jml_rdf_19,jml_rdf_20,jml_rdf_23,jml_rdf_24,jml_rdf_39,jml_rdf_42,jml_rdf_85,jml_rdf_91,jml_rdf_94,jml_rdf_98,jml_adf1_36,jml_adf1_48,jml_adf1_53,jml_adf1_82,jml_adf1_97,jml_adf1_126,jml_adf1_162,jml_adf1_165,jml_adf1_168,jml_adf2_49,jml_adf2_57,jml_adf2_61,jml_adf2_65,jml_adf2_74,jml_adf2_82,jml_adf2_97,jml_adf2_104,jml_adf2_114,jml_adf2_118,jml_adf2_134,jml_adf2_136,jml_adf2_165,jml_nn_13,jml_nn_14,jml_nn_16,jml_nn_19,jml_nn_20,jml_nn_23,jml_nn_24,jml_nn_26,jml_nn_32,jml_nn_35,jml_nn_39,jml_nn_40,jml_nn_42,jml_nn_43,jml_nn_53,jml_nn_69,crystal_system_int,is_centrosymmetric,structural complexity per atom
0,0.212132034,0.252538136,0.284357941,1,6,0.063492913,-0.090538409,0,0,0,0,0.052824233,0.064696209,0.00782276,0.000326881,5.55996E-08,6.80954E-08,1.87435E-07,2.2956E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171363794,0.118825864,0.050488097,0.047470051,0.126110876,0.105798741,8.26249E-05,0.002815103,0.016319546,0.02022444,0.002701643,0.001548718,0.03545499,0.041526727,0.0001195,1.08766E-05,0.007618396,0.011927172,0.000135331,0.010220473,0.017822412,0.006632832,0.001968001,0.001770708,2.95764E-06,4.0563E-06,0.002798,0.01034343,0.02455778,0.037447371,0.002417838,0.0004029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,TRUE,1.521928095
1,0.212132034,0.252538136,0.284357941,1,6,0.063492913,-0.090538409,0,0,0,0,0,0,0,0,0,0,0,0,0.247789793,0.102049959,0.050702452,0.08665729,0,0,0,0,0,0,0,0,0.099780761,0.122205975,4.87054E-18,5.96585E-18,0.016165506,0.019798621,0.05523296,0.067646285,0.099780761,0.122205975,0.171363794,0.06475632,0.019766972,0.047470051,0.126110876,0.105798741,8.26249E-05,0.002815103,0.016319546,0.02022444,0.002701643,0.001548718,0.03545499,0.041526727,0.0001195,1.08766E-05,0.007618396,0.011927172,0.000135331,0.010220473,0.017822412,0.006632832,0.001968001,0.001770708,2.95764E-06,4.0563E-06,0.002798,0.01034343,0.02455778,0.037447371,0.002417838,0.0004029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRUE,1.521928095
2,0.212132034,0.252538136,0.284357941,1,6,0.063492913,-0.090538409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199561522,0.099780761,0.022173502,0.011086751,0.074769005,0.037384503,0.121123975,0.060561987,0,0,0,0,0,0,0,0,0,0,0.171363794,0.121228499,0.05931808,0.047470051,0.126110876,0.105798741,8.26249E-05,0.002815103,0.016319546,0.02022444,0.002701643,0.001548718,0.03545499,0.041526727,0.0001195,1.08766E-05,0.007618396,0.011927172,0.000135331,0.010220473,0.017822412,0.006632832,0.001968001,0.001770708,2.95764E-06,4.0563E-06,0.002798,0.01034343,0.02455778,0.037447371,0.002417838,0.0004029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,TRUE,1.521928095
3,0.212132034,0.252538136,0.284357941,1,6,0.063492913,-0.090538409,0,0,0,0,3.50722E-14,7.01445E-14,7.2726E-09,1.17533E-05,0.011750415,0.02350083,0.101159759,0.202319519,0.247789793,0.122357718,0.042252043,0.099012212,0,0,0,0,0,0,0,0,0.099780761,0.122205975,6.83748E-18,8.37999E-18,0.016165506,0.019798621,0.05523296,0.067646285,0,0,0.321034935,0.051173595,0.005975943,0.047470051,0.126110876,0.105798741,8.26249E-05,0.002815103,0.016319546,0.02022444,0.002701643,0.001548718,0.03545499,0.041526727,0.0001195,1.08766E-05,0.007618396,0.011927172,0.000135331,0.010220473,0.017822412,0.006632832,0.001968001,0.001770708,2.95764E-06,4.0563E-06,0.002798,0.01034343,0.02455778,0.037447371,0.002417838,0.0004029,0,0,0,0,0,0,2.4867,2.7797,0,0,0.5031,0,0.8669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,2.4,0.8,0,0,5.6,4.8,3,TRUE,1.521928095
4,0,0.074941232,0.158827062,2,8,0.061888704,-0.083993464,0,0,0,0,0.105648466,0.052824233,0.006387256,0.000266897,1.11199E-07,5.55996E-08,3.7487E-07,1.87435E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221254175,0.285274109,0.127125112,0.110490206,0.105470256,0.047513964,0.00144637,0.014871991,0.019404114,0.010219845,6.74916E-05,0.02404893,0.027598898,0.010292983,5.01285E-05,0.000431334,0.008866124,0.003450598,0.013963175,0.009561419,0.003002059,5.01728E-06,1.30929E-05,0.00169636,0.013881298,0.029626195,0.013018648,0.003525711,0.000569884,5.49775E-05,2.73128E-11,1.99553E-13,0,0,0,0,0,0,0,0,0,5.4441,0,0,2.0446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,5,TRUE,1.521928095
5,0,0.074941232,0.158827062,2,8,0.061888704,-0.083993464,0,0,0,0,3.50722E-14,7.01445E-14,7.27261E-09,1.17533E-05,0.011750416,0.023500832,0.101159759,0.202319519,0,0,0,0,0,0,0,0,0,0,0,0,0.099780761,0.122205975,6.47039E-18,8.10759E-18,0.016165506,0.019798621,0.05523296,0.067646285,0,0,0.171363794,0.068422578,0.048516367,0.110490206,0.105470256,0.047513964,0.00144637,0.014871991,0.019404114,0.010219845,6.74916E-05,0.02404893,0.027598898,0.010292983,5.01285E-05,0.000431334,0.008866124,0.003450598,0.013963175,0.009561419,0.003002059,5.01728E-06,1.30929E-05,0.00169636,0.013881298,0.029626195,0.013018648,0.003525711,0.000569884,5.49775E-05,2.73128E-11,1.99553E-13,0,0,0,0,0,0,0,0,0,5.4441,0,0,2.0446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,6,TRUE,1.521928095
6,0,0.074941232,0.158827062,2,8,0.061888704,-0.083993464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099780761,0.122205975,0.011086751,0.013578442,0.037384503,0.045786478,0.060561987,0.074172983,0,0,0,0,0,0,0,0,0,0,0.221254175,0.05389406,0.053059035,0.110490206,0.105470256,0.047513964,0.00144637,0.014871991,0.019404114,0.010219845,6.74916E-05,0.02404893,0.027598898,0.010292983,5.01285E-05,0.000431334,0.008866124,0.003450598,0.013963175,0.009561419,0.003002059,5.01728E-06,1.30929E-05,0.00169636,0.013881298,0.029626195,0.013018648,0.003525711,0.000569884,5.49775E-05,2.73128E-11,1.99553E-13,0,0,0,0,0,0,0,0,0,5.4441,0,0,2.0446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,4,TRUE,1.521928095
7,0,0.074941232,0.158827062,2,8,0.061888704,-0.083993464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199561522,0.099780761,1.51216E-17,8.54199E-18,0.032331012,0.016165506,0.110465921,0.05523296,0,0,0.171363794,0.032651187,0.013071154,0.110490206,0.105470256,0.047513964,0.00144637,0.014871991,0.019404114,0.010219845,6.74916E-05,0.02404893,0.027598898,0.010292983,5.01285E-05,0.000431334,0.008866124,0.003450598,0.013963175,0.009561419,0.003002059,5.01728E-06,1.30929E-05,0.00169636,0.013881298,0.029626195,0.013018648,0.003525711,0.000569884,5.49775E-05,2.73128E-11,1.99553E-13,0,0,0,0,0,0,0,0,0.8503,1.3332,0,0.6701,1.1554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,2.8,0,0,0.8,0,0,0.4,3,TRUE,1.521928095
8,0.141421356,0.216362588,0.276678192,1,6,0.063973064,-0.093262213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171363794,0.085182074,0.016345469,0.076694916,0.126147496,0.078949947,0.000377819,0.007378166,0.021267964,0.017621053,0.000568353,0.007669479,0.043063461,0.029406694,5.3678E-06,2.90887E-05,0.013315839,0.010807352,0.00243893,0.019987564,0.015482328,0.000408071,0.000046708,0.005328963,0.000236011,0.001691154,0.035286607,0.037322871,0.024469117,0.009943509,2.2699E-06,8.43953E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,TRUE,1
9,0,0.043514263,0.102258519,2,8,0.059055072,-0.072691102,0,0,0,0,0.044020188,0.062253947,0.007527452,0.000314541,4.6333E-08,6.55248E-08,1.56196E-07,2.20894E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212939111,0.224901715,0.148796396,0.123985476,0.08490797,0.033015275,0.003208098,0.018908941,0.014871694,0.006197045,2.18616E-05,0.036137453,0.015496807,0.004268815,0.000320031,0.001739322,0.004326344,0.001146106,0.020155375,0.003118165,0.000611468,2.45636E-05,0.000195501,0.000317613,0.03371614,0.033036011,0.001514772,0.000198048,0.000015654,8.78201E-07,0.000947369,0.002482106,0,0,0,0,0,0,0,0,0,5.5878,6.4953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,TRUE,1.918295834
10,0,0.043514263,0.102258519,2,8,0.059055072,-0.072691102,0,0,0,0,0.044020198,0.06225396,0.221048803,0.176574145,0.013106981,0.02089199,0.084827752,0.188265307,0.238435839,0.087234099,0.044999108,0.083386017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083150634,0.117592754,0.171363794,0.063886555,0.029867652,0.123985476,0.08490797,0.033015275,0.003208098,0.018908941,0.014871694,0.006197045,2.18616E-05,0.036137453,0.015496807,0.004268815,0.000320031,0.001739322,0.004326344,0.001146106,0.020155375,0.003118165,0.000611468,2.45636E-05,0.000195501,0.000317613,0.03371614,0.033036011,0.001514772,0.000198048,0.000015654,8.78201E-07,0.000947369,0.002482106,0,0,0,0,0,0,0,0,0,5.5878,6.4953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,TRUE,1.918295834
11,0,0.043514263,0.102258519,2,8,0.059055072,-0.072691102,0,0,0,0,5.84537E-14,8.26661E-14,8.57085E-09,1.38514E-05,0.019584027,0.027695996,0.168599599,0.238435839,0.238435839,0.098197619,0.048788457,0.083386017,0,0,0,0,0,0,0,0,0.083150634,0.117592754,0.013092829,0.018516057,0.01590285,0.022490026,0.047629005,0.067357585,0.083150634,0.117592754,0.171363794,0.0764357,0.029823081,0.123985476,0.08490797,0.033015275,0.003208098,0.018908941,0.014871694,0.006197045,2.18616E-05,0.036137453,0.015496807,0.004268815,0.000320031,0.001739322,0.004326344,0.001146106,0.020155375,0.003118165,0.000611468,2.45636E-05,0.000195501,0.000317613,0.03371614,0.033036011,0.001514772,0.000198048,0.000015654,8.78201E-07,0.000947369,0.002482106,0,0,0,0,0,0,0,0,0,5.5878,6.4953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,7,TRUE,1.918295834
12,0,0.043514263,0.102258519,2,8,0.059055072,-0.072691102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083150634,0.117592754,0.00923896,0.013065862,0.031153752,0.044058059,0.050468323,0.071372986,0,0,0,0,0,0,0,0,0,0,0.212939111,0.180918377,0.099501394,0.123985476,0.08490797,0.033015275,0.003208098,0.018908941,0.014871694,0.006197045,2.18616E-05,0.036137453,0.015496807,0.004268815,0.000320031,0.001739322,0.004326344,0.001146106,0.020155375,0.003118165,0.000611468,2.45636E-05,0.000195501,0.000317613,0.03371614,0.033036011,0.001514772,0.000198048,0.000015654,8.78201E-07,0.000947369,0.002482106,0,0,0,0,0,0,0,0,0,0.4657,2.4357,0.3803,0.6995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,TRUE,1.918295834
13,0,0.043514263,0.102258519,2,8,0.059055072,-0.072691102,0,0,0,0,0.044020194,0.062253956,0.007527454,0.000314541,4.6333E-08,6.55248E-08,1.56196E-07,2.20894E-07,0,0,0,0,0,0,0,0,0,0,0,0,0.083150634,0.117592754,0.013092829,0.018516057,0.01590285,0.022490026,0.047629005,0.067357585,0,0,0.171363794,0.067063325,0.023368914,0.123985476,0.08490797,0.033015275,0.003208098,0.018908941,0.014871694,0.006197045,2.18616E-05,0.036137453,0.015496807,0.004268815,0.000320031,0.001739322,0.004326344,0.001146106,0.020155375,0.003118165,0.000611468,2.45636E-05,0.000195501,0.000317613,0.03371614,0.033036011,0.001514772,0.000198048,0.000015654,8.78201E-07,0.000947369,0.002482106,0,0,0,0,0,0,0,0,0,1.397,2.7064,0.7606,0.9327,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,TRUE,1.918295834
14,0,0.043514263,0.102258519,2,8,0.059055072,-0.072691102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212939111,0.180918378,0.099501394,0.123985476,0.08490797,0.033015275,0.003208098,0.018908941,0.014871694,0.006197045,2.18616E-05,0.036137453,0.015496807,0.004268815,0.000320031,0.001739322,0.004326344,0.001146106,0.020155375,0.003118165,0.000611468,2.45636E-05,0.000195501,0.000317613,0.03371614,0.033036011,0.001514772,0.000198048,0.000015654,8.78201E-07,0.000947369,0.002482106,0,0,0,0,0,0,0,0,0,2.7363,2.9819,1.1175,0.2569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.666666667,0,0,0,0,0,0,5,TRUE,1.918295834
15,0,0.043514263,0.102258519,2,8,0.059055072,-0.072691102,0,0,0,0,2.92269E-14,6.53533E-14,6.77585E-09,1.09505E-05,0.009792015,0.021895611,0.084299799,0.188500082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083150634,0.117592754,0.171363794,0.063886556,0.012259102,0.123985476,0.08490797,0.033015275,0.003208098,0.018908941,0.014871694,0.006197045,2.18616E-05,0.036137453,0.015496807,0.004268815,0.000320031,0.001739322,0.004326344,0.001146106,0.020155375,0.003118165,0.000611468,2.45636E-05,0.000195501,0.000317613,0.03371614,0.033036011,0.001514772,0.000198048,0.000015654,8.78201E-07,0.000947369,0.002482106,0,2.7697,0,0,0,0,0,0,1.1729,1.2731,1.2948,0.751,0.9031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,1,2.666666667,0,1.666666667,1.333333333,1.333333333,2.333333333,2,6,TRUE,1.918295834
16,0,0.043514263,0.102258519,2,8,0.059055072,-0.072691102,0,0,0,0,0,0,0,0,0,0,0,0,0.238435839,0.117738769,0.040657047,0.095274543,0,0,0,0,0,0,0,0,0.083150634,0.117592754,3.97331E-10,5.62632E-10,0.013471255,0.019051232,0.046027467,0.065092668,0,0,0.297435089,0.180918377,0.099501394,0.123985476,0.08490797,0.033015275,0.003208098,0.018908941,0.014871694,0.006197045,2.18616E-05,0.036137453,0.015496807,0.004268815,0.000320031,0.001739322,0.004326344,0.001146106,0.020155375,0.003118165,0.000611468,2.45636E-05,0.000195501,0.000317613,0.03371614,0.033036011,0.001514772,0.000198048,0.000015654,8.78201E-07,0.000947369,0.002482106,0,0,0,0,0,0,0,0,0,1.4012,1.3844,0.6104,1.6839,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.666666667,0,0,0,0,0,0,3,TRUE,1.918295834
17,0,0.043514263,0.102258519,2,8,0.059055072,-0.072691102,0,0,0,0,0.044020191,0.062253951,0.221048798,0.176577619,0.003314968,0.004688072,0.000527953,0.000746638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083150634,0.117592754,0.171363794,0.063886556,0.012259102,0.123985476,0.08490797,0.033015275,0.003208098,0.018908941,0.014871694,0.006197045,2.18616E-05,0.036137453,0.015496807,0.004268815,0.000320031,0.001739322,0.004326344,0.001146106,0.020155375,0.003118165,0.000611468,2.45636E-05,0.000195501,0.000317613,0.03371614,0.033036011,0.001514772,0.000198048,0.000015654,8.78201E-07,0.000947369,0.002482106,0,0,0,0,0,0,0,0,0,2.1773,1.3287,0.7113,2.0442,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333333333,0,0,0,0,0,0,5,TRUE,1.918295834
18,0,0.043514263,0.102258519,2,8,0.059055072,-0.072691102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212939111,0.063886555,0.035101519,0.123985476,0.08490797,0.033015275,0.003208098,0.018908941,0.014871694,0.006197045,2.18616E-05,0.036137453,0.015496807,0.004268815,0.000320031,0.001739322,0.004326344,0.001146106,0.020155375,0.003118165,0.000611468,2.45636E-05,0.000195501,0.000317613,0.03371614,0.033036011,0.001514772,0.000198048,0.000015654,8.78201E-07,0.000947369,0.002482106,0,0,0,0,0,0,0,0,0,5.5878,6.4953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,TRUE,1.918295834
19,0.141421356,0.216362588,0.276678192,1,6,0.063973064,-0.093262213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171363794,0.241224504,0.132668526,0.076694916,0.126147496,0.078949947,0.000377819,0.007378166,0.021267964,0.017621053,0.000568353,0.007669479,0.043063461,0.029406694,5.3678E-06,2.90887E-05,0.013315839,0.010807352,0.00243893,0.019987564,0.015482328,0.000408071,0.000046708,0.005328963,0.000236011,0.001691154,0.035286607,0.037322871,0.024469117,0.009943509,2.2699E-06,8.43953E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,1
20,0,0.069501949,0.128729696,2,8,0.045732284,-0.036689271,0,0,0,0,0.044020188,0.062253947,0.007527452,0.000314541,4.6333E-08,6.55248E-08,1.56196E-07,2.20894E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296089745,0.410951985,0.247881512,0.143891106,0.035524628,0.00751978,0.013270355,0.023021196,0.004103748,0.000738133,8.27679E-07,0.042716857,0.000953924,8.61397E-05,0.005865987,0.012225484,9.47136E-05,8.34958E-06,0.005140934,9.28351E-06,1.55291E-05,0.002887474,0.005319649,6.45354E-05,0.001488471,0.000170385,1.06027E-05,0.00010929,0.000638328,0.002110856,0.00085435,0.000164365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,TRUE,1.918295834
21,0,0.069501949,0.128729696,2,8,0.045732284,-0.036689271,0.168599599,0.238435839,0.168599599,0.238435839,0.044020198,0.06225396,0.221048805,0.176577608,0.003314967,0.004688071,0.000527953,0.000746638,0,0,0,0,0.083150634,0.117592754,0.009238959,0.013065861,0.031153752,0.044058059,0.050468323,0.071372987,0,0,0,0,0,0,0,0,0,0,0.254514428,0.062061223,0.037980963,0.143891106,0.035524628,0.00751978,0.013270355,0.023021196,0.004103748,0.000738133,8.27679E-07,0.042716857,0.000953924,8.61397E-05,0.005865987,0.012225484,9.47136E-05,8.34958E-06,0.005140934,9.28351E-06,1.55291E-05,0.002887474,0.005319649,6.45354E-05,0.001488471,0.000170385,1.06027E-05,0.00010929,0.000638328,0.002110856,0.00085435,0.000164365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRUE,1.918295834
22,0,0.069501949,0.128729696,2,8,0.045732284,-0.036689271,0.337199198,0.238435839,0.337199198,0.238435839,2.92269E-14,6.53532E-14,6.77585E-09,1.09505E-05,0.009792012,0.021895605,0.084299799,0.188500082,0,0,0,0,0.166301268,0.117592754,0.018477919,0.013065862,0.062307504,0.044058059,0.100936645,0.071372986,0,0,0,0,0,0,0,0,0,0,0.212939111,0.071187874,0.047716926,0.143047245,0.035387373,0.007507463,0.013337507,0.023119377,0.004131478,0.000744956,8.44779E-07,0.042903659,0.000963346,0.000087292,0.005898093,0.012279428,9.57992E-05,8.4823E-06,0.005173066,9.42925E-06,0.00001573,0.002902412,0.005342476,6.53893E-05,0.001501367,0.000172397,1.07394E-05,0.000110328,0.000642758,0.002121854,0.000859919,0.000165829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,TRUE,1.918295834
23,0,0.069501949,0.128729696,2,8,0.045732284,-0.036689271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168991956,0.238990717,0.018776883,0.026554523,0.063315615,0.089541802,0.10256976,0.145055546,0,0,0,0,0,0,0,0,0,0,0.296089745,0.1447347,0.079601114,0.143891106,0.035524628,0.00751978,0.013270355,0.023021196,0.004103748,0.000738133,8.27679E-07,0.042716857,0.000953924,8.61397E-05,0.005865987,0.012225484,9.47136E-05,8.34958E-06,0.005140934,9.28351E-06,1.55291E-05,0.002887474,0.005319649,6.45354E-05,0.001488471,0.000170385,1.06027E-05,0.00010929,0.000638328,0.002110856,0.00085435,0.000164365,0,0,0,0,0,0,0,0,0,0,3.0428,0,1.8725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,TRUE,1.918295834
24,0,0.069501949,0.128729696,2,8,0.045732284,-0.036689271,0,0,0,0,0.088040392,0.062253958,0.007527454,0.000314541,9.26661E-08,6.55248E-08,3.12391E-07,2.20894E-07,0,0,0,0,0.083150634,0.117592754,0.00923896,0.013065862,0.031153752,0.044058059,0.050468323,0.071372986,0,0,0,0,0,0,0,0,0,0,0.212939111,0.056192075,0.027582979,0.143891106,0.035524628,0.00751978,0.013270355,0.023021196,0.004103748,0.000738133,8.27679E-07,0.042716857,0.000953924,8.61397E-05,0.005865987,0.012225484,9.47136E-05,8.34958E-06,0.005140934,9.28351E-06,1.55291E-05,0.002887474,0.005319649,6.45354E-05,0.001488471,0.000170385,1.06027E-05,0.00010929,0.000638328,0.002110856,0.00085435,0.000164365,0,0,0,0,0,0,0,0,0,0,2.3183,0,2.7464,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRUE,1.918295834
25,0,0.069501949,0.128729696,2,8,0.045732284,-0.036689271,0,0,0,0,0.044020198,0.06225396,0.007527455,0.000314541,4.6333E-08,6.55248E-08,1.56196E-07,2.20894E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254514428,0.144734701,0.079601115,0.143891106,0.035524628,0.00751978,0.013270355,0.023021196,0.004103748,0.000738133,8.27679E-07,0.042716857,0.000953924,8.61397E-05,0.005865987,0.012225484,9.47136E-05,8.34958E-06,0.005140934,9.28351E-06,1.55291E-05,0.002887474,0.005319649,6.45354E-05,0.001488471,0.000170385,1.06027E-05,0.00010929,0.000638328,0.002110856,0.00085435,0.000164365,0,0,0,0,0,0,0,0,0,0,0.6286,0,0.8123,0,0,0,2,2,0,0,1,2,2,1,2,4,0,2,2,1,6,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,TRUE,1.918295834
