,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state,compound possible,max ionic char,avg ionic char,Yang omega,Yang delta,Miedema_deltaH_inter,Miedema_deltaH_amor,Miedema_deltaH_ss_min,density,vpa,packing fraction,spacegroup_num,crystal_system_int,is_centrosymmetric,ewald_energy,sine coulomb matrix eig 0,sine coulomb matrix eig 1,sine coulomb matrix eig 2,sine coulomb matrix eig 3,sine coulomb matrix eig 4,sine coulomb matrix eig 5,sine coulomb matrix eig 6,sine coulomb matrix eig 7,sine coulomb matrix eig 8,sine coulomb matrix eig 9,sine coulomb matrix eig 10,sine coulomb matrix eig 11,sine coulomb matrix eig 12,sine coulomb matrix eig 13,sine coulomb matrix eig 14,sine coulomb matrix eig 15,structural complexity per atom,structural complexity per cell
31,40,42,2,41.5,0.75,42,44,50,6,48.5,2.25,50,91.224,95.96,4.736,94.776,1.776,95.96,2128,2896,768,2704,288,2896,4,6,2,5.5,0.75,6,5,5,0,5,0,5,154,175,21,159.25,7.875,154,1.33,2.16,0.83,1.9525,0.31125,2.16,1,2,1,1.25,0.375,1,0,0,0,0,0,0,2,5,3,4.25,1.125,5,0,0,0,0,0,0,4,6,2,5.5,0.75,6,0,1,1,0.75,0.375,1,0,0,0,0,0,0,5,8,3,5.75,1.125,5,0,0,0,0,0,0,6,8,2,6.5,0.75,6,15.69,23.195,7.505,17.56625,2.814375,15.69,0,0,0,0,0,0,0,0,0,0,0,0,194,229,35,220.25,13.125,229,0,0,0,0,TRUE,0.158210251,0.029664422,2.809308417,0.057232983,-0.064913047,0.038914866,-0.035825711,9.000475836,17.4828915,0.770877671,10,6,TRUE,0,4363.421491,3408.015059,3768.591215,3758.935975,0,0,0,0,0,0,0,0,0,0,0,0,1.5,6
32,40,42,2,41.5,0.75,42,44,50,6,48.5,2.25,50,91.224,95.96,4.736,94.776,1.776,95.96,2128,2896,768,2704,288,2896,4,6,2,5.5,0.75,6,5,5,0,5,0,5,154,175,21,159.25,7.875,154,1.33,2.16,0.83,1.9525,0.31125,2.16,1,2,1,1.25,0.375,1,0,0,0,0,0,0,2,5,3,4.25,1.125,5,0,0,0,0,0,0,4,6,2,5.5,0.75,6,0,1,1,0.75,0.375,1,0,0,0,0,0,0,5,8,3,5.75,1.125,5,0,0,0,0,0,0,6,8,2,6.5,0.75,6,15.69,23.195,7.505,17.56625,2.814375,15.69,0,0,0,0,0,0,0,0,0,0,0,0,194,229,35,220.25,13.125,229,0,0,0,0,TRUE,0.158210251,0.029664422,2.809308417,0.057232983,-0.064913047,0.038914866,-0.035825711,9.000475836,17.4828915,0.770877671,123,4,TRUE,0,4329.544309,3416.45521,3790.671633,3762.292589,0,0,0,0,0,0,0,0,0,0,0,0,1.5,6
33,40,42,2,41.5,0.75,42,44,50,6,48.5,2.25,50,91.224,95.96,4.736,94.776,1.776,95.96,2128,2896,768,2704,288,2896,4,6,2,5.5,0.75,6,5,5,0,5,0,5,154,175,21,159.25,7.875,154,1.33,2.16,0.83,1.9525,0.31125,2.16,1,2,1,1.25,0.375,1,0,0,0,0,0,0,2,5,3,4.25,1.125,5,0,0,0,0,0,0,4,6,2,5.5,0.75,6,0,1,1,0.75,0.375,1,0,0,0,0,0,0,5,8,3,5.75,1.125,5,0,0,0,0,0,0,6,8,2,6.5,0.75,6,15.69,23.195,7.505,17.56625,2.814375,15.69,0,0,0,0,0,0,0,0,0,0,0,0,194,229,35,220.25,13.125,229,0,0,0,0,TRUE,0.158210251,0.029664422,2.809308417,0.057232983,-0.064913047,0.038914866,-0.035825711,9.000475836,17.4828915,0.770877671,71,5,TRUE,0,4281.817925,3427.858055,3768.591215,3820.696546,0,0,0,0,0,0,0,0,0,0,0,0,1.5,6
34,40,42,2,41.5,0.75,42,44,50,6,48.5,2.25,50,91.224,95.96,4.736,94.776,1.776,95.96,2128,2896,768,2704,288,2896,4,6,2,5.5,0.75,6,5,5,0,5,0,5,154,175,21,159.25,7.875,154,1.33,2.16,0.83,1.9525,0.31125,2.16,1,2,1,1.25,0.375,1,0,0,0,0,0,0,2,5,3,4.25,1.125,5,0,0,0,0,0,0,4,6,2,5.5,0.75,6,0,1,1,0.75,0.375,1,0,0,0,0,0,0,5,8,3,5.75,1.125,5,0,0,0,0,0,0,6,8,2,6.5,0.75,6,15.69,23.195,7.505,17.56625,2.814375,15.69,0,0,0,0,0,0,0,0,0,0,0,0,194,229,35,220.25,13.125,229,0,0,0,0,TRUE,0.158210251,0.029664422,2.809308417,0.057232983,-0.064913047,0.038914866,-0.035825711,9.000475836,17.4828915,0.770877671,225,1,TRUE,0,4555.590888,3298.970178,3790.671633,3653.731041,0,0,0,0,0,0,0,0,0,0,0,0,1.5,6
35,40,42,2,40.8,0.96,40,44,50,6,46.4,2.88,44,91.224,95.96,4.736,93.1184,2.27328,91.224,2128,2896,768,2435.2,368.64,2128,4,6,2,4.8,0.96,4,5,5,0,5,0,5,154,175,21,166.6,10.08,175,1.33,2.16,0.83,1.662,0.3984,1.33,1,2,1,1.6,0.48,2,0,0,0,0,0,0,2,5,3,3.2,1.44,2,0,0,0,0,0,0,4,6,2,4.8,0.96,4,0,1,1,0.4,0.48,0,0,0,0,0,0,0,5,8,3,6.8,1.44,8,0,0,0,0,0,0,6,8,2,7.2,0.96,8,15.69,23.195,7.505,20.193,3.6024,23.195,0,0,0,0,0,0,0,0,0,0,0,0,194,229,35,208,16.8,194,0,0,0,0,TRUE,0.158210251,0.03797046,2.36561881,0.061888704,-0.083993464,0.013690287,0.024009104,7.596297373,20.353792,0.710783469,69,5,TRUE,0,4217.783684,3863.559914,3533.481577,3413.105075,3335.149062,0,0,0,0,0,0,0,0,0,0,0,1.521928095,7.609640474
36,40,42,2,40.8,0.96,40,44,50,6,46.4,2.88,44,91.224,95.96,4.736,93.1184,2.27328,91.224,2128,2896,768,2435.2,368.64,2128,4,6,2,4.8,0.96,4,5,5,0,5,0,5,154,175,21,166.6,10.08,175,1.33,2.16,0.83,1.662,0.3984,1.33,1,2,1,1.6,0.48,2,0,0,0,0,0,0,2,5,3,3.2,1.44,2,0,0,0,0,0,0,4,6,2,4.8,0.96,4,0,1,1,0.4,0.48,0,0,0,0,0,0,0,5,8,3,6.8,1.44,8,0,0,0,0,0,0,6,8,2,7.2,0.96,8,15.69,23.195,7.505,20.193,3.6024,23.195,0,0,0,0,0,0,0,0,0,0,0,0,194,229,35,208,16.8,194,0,0,0,0,TRUE,0.158210251,0.03797046,2.36561881,0.061888704,-0.083993464,0.013690287,0.024009104,7.596297373,20.353792,0.710783469,12,6,TRUE,0,4249.085147,3812.953478,3539.22322,3393.769846,3368.047622,0,0,0,0,0,0,0,0,0,0,0,1.521928095,7.609640474
37,40,42,2,40.8,0.96,40,44,50,6,46.4,2.88,44,91.224,95.96,4.736,93.1184,2.27328,91.224,2128,2896,768,2435.2,368.64,2128,4,6,2,4.8,0.96,4,5,5,0,5,0,5,154,175,21,166.6,10.08,175,1.33,2.16,0.83,1.662,0.3984,1.33,1,2,1,1.6,0.48,2,0,0,0,0,0,0,2,5,3,3.2,1.44,2,0,0,0,0,0,0,4,6,2,4.8,0.96,4,0,1,1,0.4,0.48,0,0,0,0,0,0,0,5,8,3,6.8,1.44,8,0,0,0,0,0,0,6,8,2,7.2,0.96,8,15.69,23.195,7.505,20.193,3.6024,23.195,0,0,0,0,0,0,0,0,0,0,0,0,194,229,35,208,16.8,194,0,0,0,0,TRUE,0.158210251,0.03797046,2.36561881,0.061888704,-0.083993464,0.013690287,0.024009104,7.596297373,20.353792,0.710783469,139,4,TRUE,0,4243.145288,3830.370394,3528.654524,3407.037416,3353.87169,0,0,0,0,0,0,0,0,0,0,0,1.521928095,7.609640474
38,40,42,2,40.8,0.96,40,44,50,6,46.4,2.88,44,91.224,95.96,4.736,93.1184,2.27328,91.224,2128,2896,768,2435.2,368.64,2128,4,6,2,4.8,0.96,4,5,5,0,5,0,5,154,175,21,166.6,10.08,175,1.33,2.16,0.83,1.662,0.3984,1.33,1,2,1,1.6,0.48,2,0,0,0,0,0,0,2,5,3,3.2,1.44,2,0,0,0,0,0,0,4,6,2,4.8,0.96,4,0,1,1,0.4,0.48,0,0,0,0,0,0,0,5,8,3,6.8,1.44,8,0,0,0,0,0,0,6,8,2,7.2,0.96,8,15.69,23.195,7.505,20.193,3.6024,23.195,0,0,0,0,0,0,0,0,0,0,0,0,194,229,35,208,16.8,194,0,0,0,0,TRUE,0.158210251,0.03797046,2.36561881,0.061888704,-0.083993464,0.013690287,0.024009104,7.596297373,20.353792,0.710783469,166,3,TRUE,0,4353.285915,3748.917861,3605.489263,3373.333199,3282.053075,0,0,0,0,0,0,0,0,0,0,0,1.521928095,7.609640474
39,40,42,2,40.4,0.64,40,44,50,6,45.2,1.92,44,91.224,95.96,4.736,92.1712,1.51552,91.224,2128,2896,768,2281.6,245.76,2128,4,6,2,4.4,0.64,4,5,5,0,5,0,5,154,175,21,170.8,6.72,175,1.33,2.16,0.83,1.496,0.2656,1.33,1,2,1,1.8,0.32,2,0,0,0,0,0,0,2,5,3,2.6,0.96,2,0,0,0,0,0,0,4,6,2,4.4,0.64,4,0,1,1,0.2,0.32,0,0,0,0,0,0,0,5,8,3,7.4,0.96,8,0,0,0,0,0,0,6,8,2,7.6,0.64,8,15.69,23.195,7.505,21.694,2.4016,23.195,0,0,0,0,0,0,0,0,0,0,0,0,194,229,35,201,11.2,194,0,0,0,0,TRUE,0.158210251,0.02531364,2.471938766,0.049286641,-0.044141709,0.040818226,0.027659395,6.95875219,21.9934885,0.683512986,69,5,TRUE,0,4119.9913,3665.887514,3365.080394,3305.448767,3472.028273,0,0,0,0,0,0,0,0,0,0,0,1.521928095,7.609640474
40,40,42,2,40.4,0.64,40,44,50,6,45.2,1.92,44,91.224,95.96,4.736,92.1712,1.51552,91.224,2128,2896,768,2281.6,245.76,2128,4,6,2,4.4,0.64,4,5,5,0,5,0,5,154,175,21,170.8,6.72,175,1.33,2.16,0.83,1.496,0.2656,1.33,1,2,1,1.8,0.32,2,0,0,0,0,0,0,2,5,3,2.6,0.96,2,0,0,0,0,0,0,4,6,2,4.4,0.64,4,0,1,1,0.2,0.32,0,0,0,0,0,0,0,5,8,3,7.4,0.96,8,0,0,0,0,0,0,6,8,2,7.6,0.64,8,15.69,23.195,7.505,21.694,2.4016,23.195,0,0,0,0,0,0,0,0,0,0,0,0,194,229,35,201,11.2,194,0,0,0,0,TRUE,0.158210251,0.02531364,2.471938766,0.049286641,-0.044141709,0.040818226,0.027659395,6.95875219,21.9934885,0.683512986,12,6,TRUE,0,4140.52136,3643.951218,3380.202769,3360.487483,3403.273419,0,0,0,0,0,0,0,0,0,0,0,1.521928095,7.609640474
41,40,42,2,40.4,0.64,40,44,50,6,45.2,1.92,44,91.224,95.96,4.736,92.1712,1.51552,91.224,2128,2896,768,2281.6,245.76,2128,4,6,2,4.4,0.64,4,5,5,0,5,0,5,154,175,21,170.8,6.72,175,1.33,2.16,0.83,1.496,0.2656,1.33,1,2,1,1.8,0.32,2,0,0,0,0,0,0,2,5,3,2.6,0.96,2,0,0,0,0,0,0,4,6,2,4.4,0.64,4,0,1,1,0.2,0.32,0,0,0,0,0,0,0,5,8,3,7.4,0.96,8,0,0,0,0,0,0,6,8,2,7.6,0.64,8,15.69,23.195,7.505,21.694,2.4016,23.195,0,0,0,0,0,0,0,0,0,0,0,0,194,229,35,201,11.2,194,0,0,0,0,TRUE,0.158210251,0.02531364,2.471938766,0.049286641,-0.044141709,0.040818226,0.027659395,6.95875219,21.9934885,0.683512986,139,4,TRUE,0,4137.837116,3650.05215,3374.898633,3335.816242,3429.832107,0,0,0,0,0,0,0,0,0,0,0,1.521928095,7.609640474
42,40,42,2,40.4,0.64,40,44,50,6,45.2,1.92,44,91.224,95.96,4.736,92.1712,1.51552,91.224,2128,2896,768,2281.6,245.76,2128,4,6,2,4.4,0.64,4,5,5,0,5,0,5,154,175,21,170.8,6.72,175,1.33,2.16,0.83,1.496,0.2656,1.33,1,2,1,1.8,0.32,2,0,0,0,0,0,0,2,5,3,2.6,0.96,2,0,0,0,0,0,0,4,6,2,4.4,0.64,4,0,1,1,0.2,0.32,0,0,0,0,0,0,0,5,8,3,7.4,0.96,8,0,0,0,0,0,0,6,8,2,7.6,0.64,8,15.69,23.195,7.505,21.694,2.4016,23.195,0,0,0,0,0,0,0,0,0,0,0,0,194,229,35,201,11.2,194,0,0,0,0,TRUE,0.158210251,0.02531364,2.471938766,0.049286641,-0.044141709,0.040818226,0.027659395,6.95875219,21.9934885,0.683512986,166,3,TRUE,0,4227.851968,3651.870118,3334.966318,3276.25995,3437.487894,0,0,0,0,0,0,0,0,0,0,0,1.521928095,7.609640474
43,40,42,2,41,1,40,44,50,6,47,3,44,91.224,95.96,4.736,93.592,2.368,91.224,2128,2896,768,2512,384,2128,4,6,2,5,1,4,5,5,0,5,0,5,154,175,21,164.5,10.5,154,1.33,2.16,0.83,1.745,0.415,1.33,1,2,1,1.5,0.5,1,0,0,0,0,0,0,2,5,3,3.5,1.5,2,0,0,0,0,0,0,4,6,2,5,1,4,0,1,1,0.5,0.5,0,0,0,0,0,0,0,5,8,3,6.5,1.5,5,0,0,0,0,0,0,6,8,2,7,1,6,15.69,23.195,7.505,19.4425,3.7525,15.69,0,0,0,0,0,0,0,0,0,0,0,0,194,229,35,211.5,17.5,194,0,0,0,0,TRUE,0.158210251,0.039552563,2.412703009,0.063973064,-0.093262213,0.009311046,0.007119426,7.97760118,19.4791095,0.728179634,67,5,TRUE,0,4199.466853,3782.474581,3535.866332,3346.51291,0,0,0,0,0,0,0,0,0,0,0,0,1,4
44,40,42,2,41,1,40,44,50,6,47,3,44,91.224,95.96,4.736,93.592,2.368,91.224,2128,2896,768,2512,384,2128,4,6,2,5,1,4,5,5,0,5,0,5,154,175,21,164.5,10.5,154,1.33,2.16,0.83,1.745,0.415,1.33,1,2,1,1.5,0.5,1,0,0,0,0,0,0,2,5,3,3.5,1.5,2,0,0,0,0,0,0,4,6,2,5,1,4,0,1,1,0.5,0.5,0,0,0,0,0,0,0,5,8,3,6.5,1.5,5,0,0,0,0,0,0,6,8,2,7,1,6,15.69,23.195,7.505,19.4425,3.7525,15.69,0,0,0,0,0,0,0,0,0,0,0,0,194,229,35,211.5,17.5,194,0,0,0,0,TRUE,0.158210251,0.039552563,2.412703009,0.063973064,-0.093262213,0.009311046,0.007119426,7.97760118,19.4791095,0.728179634,11,6,TRUE,0,4257.109336,3767.46427,3491.704713,3348.042356,0,0,0,0,0,0,0,0,0,0,0,0,1,4
45,40,42,2,41,1,40,44,50,6,47,3,44,91.224,95.96,4.736,93.592,2.368,91.224,2128,2896,768,2512,384,2128,4,6,2,5,1,4,5,5,0,5,0,5,154,175,21,164.5,10.5,154,1.33,2.16,0.83,1.745,0.415,1.33,1,2,1,1.5,0.5,1,0,0,0,0,0,0,2,5,3,3.5,1.5,2,0,0,0,0,0,0,4,6,2,5,1,4,0,1,1,0.5,0.5,0,0,0,0,0,0,0,5,8,3,6.5,1.5,5,0,0,0,0,0,0,6,8,2,7,1,6,15.69,23.195,7.505,19.4425,3.7525,15.69,0,0,0,0,0,0,0,0,0,0,0,0,194,229,35,211.5,17.5,194,0,0,0,0,TRUE,0.158210251,0.039552563,2.412703009,0.063973064,-0.093262213,0.009311046,0.007119426,7.97760118,19.4791095,0.728179634,129,4,TRUE,0,4228.661391,3775.402934,3506.671794,3353.584557,0,0,0,0,0,0,0,0,0,0,0,0,1,4
46,40,42,2,41,1,40,44,50,6,47,3,44,91.224,95.96,4.736,93.592,2.368,91.224,2128,2896,768,2512,384,2128,4,6,2,5,1,4,5,5,0,5,0,5,154,175,21,164.5,10.5,154,1.33,2.16,0.83,1.745,0.415,1.33,1,2,1,1.5,0.5,1,0,0,0,0,0,0,2,5,3,3.5,1.5,2,0,0,0,0,0,0,4,6,2,5,1,4,0,1,1,0.5,0.5,0,0,0,0,0,0,0,5,8,3,6.5,1.5,5,0,0,0,0,0,0,6,8,2,7,1,6,15.69,23.195,7.505,19.4425,3.7525,15.69,0,0,0,0,0,0,0,0,0,0,0,0,194,229,35,211.5,17.5,194,0,0,0,0,TRUE,0.158210251,0.039552563,2.412703009,0.063973064,-0.093262213,0.009311046,0.007119426,7.97760118,19.4791095,0.728179634,74,5,TRUE,0,4182.699061,3812.993499,3484.297954,3384.330162,0,0,0,0,0,0,0,0,0,0,0,0,1,4
47,40,42,2,41,1,40,44,50,6,47,3,44,91.224,95.96,4.736,93.592,2.368,91.224,2128,2896,768,2512,384,2128,4,6,2,5,1,4,5,5,0,5,0,5,154,175,21,164.5,10.5,154,1.33,2.16,0.83,1.745,0.415,1.33,1,2,1,1.5,0.5,1,0,0,0,0,0,0,2,5,3,3.5,1.5,2,0,0,0,0,0,0,4,6,2,5,1,4,0,1,1,0.5,0.5,0,0,0,0,0,0,0,5,8,3,6.5,1.5,5,0,0,0,0,0,0,6,8,2,7,1,6,15.69,23.195,7.505,19.4425,3.7525,15.69,0,0,0,0,0,0,0,0,0,0,0,0,194,229,35,211.5,17.5,194,0,0,0,0,TRUE,0.158210251,0.039552563,2.412703009,0.063973064,-0.093262213,0.009311046,0.007119426,7.97760118,19.4791095,0.728179634,227,1,TRUE,0,4434.367672,3210.580458,3696.469106,3522.903441,0,0,0,0,0,0,0,0,0,0,0,0,1,4
48,40,42,2,41.6,0.64,42,44,50,6,48.8,1.92,50,91.224,95.96,4.736,95.0128,1.51552,95.96,2128,2896,768,2742.4,245.76,2896,4,6,2,5.6,0.64,6,5,5,0,5,0,5,154,175,21,158.2,6.72,154,1.33,2.16,0.83,1.994,0.2656,2.16,1,2,1,1.2,0.32,1,0,0,0,0,0,0,2,5,3,4.4,0.96,5,0,0,0,0,0,0,4,6,2,5.6,0.64,6,0,1,1,0.8,0.32,1,0,0,0,0,0,0,5,8,3,5.6,0.96,5,0,0,0,0,0,0,6,8,2,6.4,0.64,6,15.69,23.195,7.505,17.191,2.4016,15.69,0,0,0,0,0,0,0,0,0,0,0,0,194,229,35,222,11.2,229,0,0,0,0,TRUE,0.158210251,0.02531364,2.971180256,0.053221289,-0.052531001,0.050623453,-0.029277232,9.1904756,17.1640625,0.776957475,87,4,TRUE,0,4557.830596,3395.40695,3759.709299,3759.709299,3759.709299,0,0,0,0,0,0,0,0,0,0,0,0.721928095,3.609640474
49,40,42,2,41.2,0.96,42,44,50,6,47.6,2.88,50,91.224,95.96,4.736,94.0656,2.27328,95.96,2128,2896,768,2588.8,368.64,2896,4,6,2,5.2,0.96,6,5,5,0,5,0,5,154,175,21,162.4,10.08,154,1.33,2.16,0.83,1.828,0.3984,2.16,1,2,1,1.4,0.48,1,0,0,0,0,0,0,2,5,3,3.8,1.44,5,0,0,0,0,0,0,4,6,2,5.2,0.96,6,0,1,1,0.6,0.48,1,0,0,0,0,0,0,5,8,3,6.2,1.44,5,0,0,0,0,0,0,6,8,2,6.8,0.96,6,15.69,23.195,7.505,18.692,3.6024,15.69,0,0,0,0,0,0,0,0,0,0,0,0,194,229,35,215,16.8,229,0,0,0,0,TRUE,0.158210251,0.03797046,2.514829984,0.063492913,-0.090538409,0.014236917,-0.009122729,8.383302087,18.629852,0.746191799,12,6,TRUE,0,4463.100334,3764.389633,3460.383069,3764.389633,3345.459708,0,0,0,0,0,0,0,0,0,0,0,1.521928095,7.609640474
50,40,42,2,40.8,0.96,40,44,50,6,46.4,2.88,44,91.224,95.96,4.736,93.1184,2.27328,91.224,2128,2896,768,2435.2,368.64,2128,4,6,2,4.8,0.96,4,5,5,0,5,0,5,154,175,21,166.6,10.08,175,1.33,2.16,0.83,1.662,0.3984,1.33,1,2,1,1.6,0.48,2,0,0,0,0,0,0,2,5,3,3.2,1.44,2,0,0,0,0,0,0,4,6,2,4.8,0.96,4,0,1,1,0.4,0.48,0,0,0,0,0,0,0,5,8,3,6.8,1.44,8,0,0,0,0,0,0,6,8,2,7.2,0.96,8,15.69,23.195,7.505,20.193,3.6024,23.195,0,0,0,0,0,0,0,0,0,0,0,0,194,229,35,208,16.8,194,0,0,0,0,TRUE,0.158210251,0.03797046,2.36561881,0.061888704,-0.083993464,0.013690287,0.024009104,7.596297373,20.353792,0.710783469,12,6,TRUE,0,4358.321487,3769.302774,3535.622906,3349.916072,3349.916072,0,0,0,0,0,0,0,0,0,0,0,1.521928095,7.609640474
51,40,42,2,40.4,0.64,40,44,50,6,45.2,1.92,44,91.224,95.96,4.736,92.1712,1.51552,91.224,2128,2896,768,2281.6,245.76,2128,4,6,2,4.4,0.64,4,5,5,0,5,0,5,154,175,21,170.8,6.72,175,1.33,2.16,0.83,1.496,0.2656,1.33,1,2,1,1.8,0.32,2,0,0,0,0,0,0,2,5,3,2.6,0.96,2,0,0,0,0,0,0,4,6,2,4.4,0.64,4,0,1,1,0.2,0.32,0,0,0,0,0,0,0,5,8,3,7.4,0.96,8,0,0,0,0,0,0,6,8,2,7.6,0.64,8,15.69,23.195,7.505,21.694,2.4016,23.195,0,0,0,0,0,0,0,0,0,0,0,0,194,229,35,201,11.2,194,0,0,0,0,TRUE,0.158210251,0.02531364,2.471938766,0.049286641,-0.044141709,0.040818226,0.027659395,6.95875219,21.9934885,0.683512986,87,4,TRUE,0,3629.05144,4238.252032,3353.710925,3353.710925,3353.710925,0,0,0,0,0,0,0,0,0,0,0,0.721928095,3.609640474
52,40,42,2,41.66666667,0.555555556,42,44,50,6,49,1.666666667,50,91.224,95.96,4.736,95.17066667,1.315555556,95.96,2128,2896,768,2768,213.3333333,2896,4,6,2,5.666666667,0.555555556,6,5,5,0,5,0,5,154,175,21,157.5,5.833333333,154,1.33,2.16,0.83,2.021666667,0.230555556,2.16,1,2,1,1.166666667,0.277777778,1,0,0,0,0,0,0,2,5,3,4.5,0.833333333,5,0,0,0,0,0,0,4,6,2,5.666666667,0.555555556,6,0,1,1,0.833333333,0.277777778,1,0,0,0,0,0,0,5,8,3,5.5,0.833333333,5,0,0,0,0,0,0,6,8,2,6.333333333,0.555555556,6,15.69,23.195,7.505,16.94083333,2.084722222,15.69,0,0,0,0,0,0,0,0,0,0,0,0,194,229,35,223.1666667,9.722222222,229,0,0,0,0,TRUE,0.158210251,0.021973646,3.110650075,0.049806907,-0.043812846,0.059020472,-0.024823449,9.377748378,16.8491335,0.785883973,65,5,TRUE,0,4523.409091,3386.63716,3974.5283,3897.4126,3710.630214,3673.149779,0,0,0,0,0,0,0,0,0,0,1.918295834,11.509775
53,40,42,2,41.66666667,0.555555556,42,44,50,6,49,1.666666667,50,91.224,95.96,4.736,95.17066667,1.315555556,95.96,2128,2896,768,2768,213.3333333,2896,4,6,2,5.666666667,0.555555556,6,5,5,0,5,0,5,154,175,21,157.5,5.833333333,154,1.33,2.16,0.83,2.021666667,0.230555556,2.16,1,2,1,1.166666667,0.277777778,1,0,0,0,0,0,0,2,5,3,4.5,0.833333333,5,0,0,0,0,0,0,4,6,2,5.666666667,0.555555556,6,0,1,1,0.833333333,0.277777778,1,0,0,0,0,0,0,5,8,3,5.5,0.833333333,5,0,0,0,0,0,0,6,8,2,6.333333333,0.555555556,6,15.69,23.195,7.505,16.94083333,2.084722222,15.69,0,0,0,0,0,0,0,0,0,0,0,0,194,229,35,223.1666667,9.722222222,229,0,0,0,0,TRUE,0.158210251,0.021973646,3.110650075,0.049806907,-0.043812846,0.059020472,-0.024823449,9.377748378,16.8491335,0.785883973,10,6,TRUE,0,4618.805737,3399.65826,3855.718171,3820.449719,3714.460369,3756.674886,0,0,0,0,0,0,0,0,0,0,1.918295834,11.509775
