,dist from 1 clusters |APE| < 0.010,dist from 3 clusters |APE| < 0.010,dist from 5 clusters |APE| < 0.010,MagpieData avg_dev Number,MagpieData avg_dev MendeleevNumber,MagpieData avg_dev AtomicWeight,MagpieData avg_dev MeltingT,MagpieData avg_dev Column,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData avg_dev Electronegativity,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData avg_dev NdValence,MagpieData avg_dev NValence,MagpieData avg_dev NsUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData avg_dev SpaceGroupNumber,avg ionic char,Miedema_deltaH_inter,mean wt CN_1,std_dev wt CN_1,mean sgl_bd CN_1,std_dev sgl_bd CN_1,mean L-shaped CN_2,std_dev L-shaped CN_2,mean water-like CN_2,std_dev water-like CN_2,std_dev bent 120 degrees CN_2,mean bent 150 degrees CN_2,mean linear CN_2,mean square co-planar CN_4,mean rectangular see-saw-like CN_4,std_dev wt CN_5,std_dev square pyramidal CN_5,std_dev trigonal bipyramidal CN_5,mean wt CN_8,mean body-centered cubic CN_8,mean wt CN_10,std_dev wt CN_10,mean q2 CN_10,std_dev q2 CN_10,mean q4 CN_10,std_dev q4 CN_10,mean q6 CN_10,std_dev q6 CN_10,mean wt CN_11,std_dev wt CN_11,mean q2 CN_11,std_dev q2 CN_11,mean q4 CN_11,std_dev q4 CN_11,mean q6 CN_11,std_dev q6 CN_11,mean wt CN_12,mean cuboctahedral CN_12,mean q4 CN_12,std_dev q4 CN_12,mean q6 CN_12,mean wt CN_13,std_dev wt CN_13,mean wt CN_14,max packing efficiency,xrd_9,xrd_17,xrd_18,xrd_19,xrd_25,xrd_27,xrd_28,xrd_29,xrd_30,xrd_31,xrd_32,xrd_33,xrd_34,xrd_35,xrd_37,xrd_38,xrd_39,xrd_42,xrd_43,xrd_44,xrd_45,xrd_47,xrd_48,xrd_54,xrd_66,xrd_67,xrd_68,xrd_75,xrd_76,xrd_78,xrd_79,xrd_80,xrd_81,xrd_90,xrd_97,xrd_98,xrd_109,xrd_110,xrd_113,xrd_114,xrd_115,xrd_119,xrd_120,xrd_125,xrd_126,xrd_127,OFM: s^2 - s^1,OFM: s^2 - d^5,OFM: d^2 - s^1,OFM: d^2 - d^5,jml_rdf_5,jml_rdf_10,jml_rdf_12,jml_rdf_13,jml_rdf_14,jml_rdf_15,jml_rdf_20,jml_rdf_21,jml_rdf_30,jml_rdf_49,jml_rdf_50,jml_rdf_59,jml_rdf_65,jml_rdf_77,jml_rdf_80,jml_rdf_82,jml_adf1_8,jml_adf1_30,jml_adf1_37,jml_adf1_40,jml_adf1_41,jml_adf1_45,jml_adf1_58,jml_adf1_60,jml_adf1_65,jml_adf1_66,jml_adf1_70,jml_adf1_71,jml_adf1_72,jml_adf1_77,jml_adf1_78,jml_adf1_83,jml_adf1_90,jml_adf1_94,jml_adf1_103,jml_adf1_107,jml_adf1_108,jml_adf1_109,jml_adf1_110,jml_adf1_111,jml_adf1_119,jml_adf1_120,jml_adf1_121,jml_adf1_135,jml_adf1_140,jml_adf1_142,jml_adf1_159,jml_adf1_160,jml_adf1_172,jml_adf1_179,jml_adf2_22,jml_adf2_23,jml_adf2_30,jml_adf2_32,jml_adf2_33,jml_adf2_34,jml_adf2_37,jml_adf2_38,jml_adf2_39,jml_adf2_40,jml_adf2_47,jml_adf2_51,jml_adf2_58,jml_adf2_60,jml_adf2_61,jml_adf2_64,jml_adf2_65,jml_adf2_71,jml_adf2_75,jml_adf2_78,jml_adf2_81,jml_adf2_85,jml_adf2_88,jml_adf2_90,jml_adf2_91,jml_adf2_103,jml_adf2_105,jml_adf2_107,jml_adf2_108,jml_adf2_111,jml_adf2_118,jml_adf2_119,jml_adf2_121,jml_adf2_128,jml_adf2_132,jml_adf2_137,jml_adf2_139,jml_adf2_142,jml_adf2_145,jml_adf2_147,jml_adf2_149,jml_adf2_151,jml_adf2_153,jml_adf2_158,jml_adf2_160,jml_adf2_162,jml_adf2_163,jml_adf2_172,jml_adf2_176,jml_adf2_178,jml_ddf_40,jml_ddf_44,jml_ddf_48,jml_ddf_64,jml_ddf_85,jml_ddf_94,jml_ddf_116,jml_ddf_120,jml_ddf_139,jml_nn_5,jml_nn_12,jml_nn_19,jml_nn_20,jml_nn_23,jml_nn_30,jml_nn_75,jml_nn_82,jml_nn_90,density,vpa,packing fraction,spacegroup_num,crystal_system_int,is_centrosymmetric,sine coulomb matrix eig 0,sine coulomb matrix eig 6,sine coulomb matrix eig 7,sine coulomb matrix eig 8,sine coulomb matrix eig 9,sine coulomb matrix eig 10,sine coulomb matrix eig 11,sine coulomb matrix eig 12,sine coulomb matrix eig 13,sine coulomb matrix eig 14,sine coulomb matrix eig 15,structural complexity per atom,structural complexity per cell
86,0.141421356,0.216362588,0.276678192,1,3,2.368,384,1,10.5,154,0.415,0.5,1,1.5,1,0.5,1.5,5,1,6,3.7525,15.69,17.5,0.039552563,-0.093262213,1.26517E-05,1.78921E-05,1.26517E-05,1.78921E-05,0.013164672,0.018565913,0.001783462,0.002517482,0.000117573,7.55872E-07,6.38314E-06,0.11167075,0.102764158,0.004771851,0.000606431,0.000482772,0.066557407,0.060716816,0.171299978,0.143339332,0.021019499,0.014015736,0.043647928,0.036052489,0.095339742,0.079092363,0.012944956,0.018306932,0.002212977,0.003129622,0.002400493,0.003394809,0.00709354,0.010031781,0.01481164,0.01481164,0.001943211,0.002397075,0.008067072,0.095843745,0.069629596,0.099373584,0.592041166,4.69507E-05,0.000202165,3.13422E-05,3.08411E-06,0.00013798,0.000247236,0.000260938,0.000350549,0.000458445,0.000459072,0.000549747,0.001930371,0.008515343,0.027491863,0.095750122,0.108189674,0.090249435,0.007745571,0.002566098,0.001608847,0.001358884,0.001847299,0.002366505,0.005768788,0.01167812,0.015470908,0.020451342,0.002042626,0.002074669,0.003766201,0.004596182,0.004706741,0.004431257,0.001005797,0.011340738,0.008646541,0.002932444,0.003422672,0.003652721,0.003046692,0.003526675,0.005865009,0.007166491,0.010264984,0.007408165,0.004118816,0.368081599,0.368081599,0.368081599,0.368081599,0,0,0,3.4194,0,0,0,0,3.6852,2.0452,0.8726,0.781,0.257,1.4615,0.7612,0.6438,0,0,0,0,0,0,0,0,2,3,2,2,1,0,0,2,0,1,1,0,2,2,0,4,0,0,0,1,0,0,2,0,0,4,2,2,0,0,0,0,0,0,0,0,0,1,3,0,1,3,2,2,6,0,6,0,0,2,0,1,1,0,2,8,2,0,5,3,2,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.333333333,2.666666667,8,8.208441942,18.93131096,0.749250322,12,6,TRUE,4503.114941,0,0,0,0,0,0,0,0,0,0,1.918295834,11.509775
87,0.141421356,0.216362588,0.276678192,1,3,2.368,384,1,10.5,154,0.415,0.5,1,1.5,1,0.5,1.5,5,1,6,3.7525,15.69,17.5,0.039552563,-0.093262213,0,0,0,0,1.9548E-05,1.38225E-05,2.41581E-06,1.70824E-06,7.29178E-08,2.22947E-11,7.20907E-11,0.079337985,0.087647974,0,0,0,0.109402034,0.073832853,0.144421086,0.193798198,0.013745345,0.018126695,0.036726559,0.049290214,0.077854499,0.104471726,0,0,0,0,0,0,0,0,0.128979415,0.128909154,0.015750687,0.007816194,0.069195879,0,0,0.132887109,0.623503542,5.65403E-17,4.97097E-05,0.000170906,0.000360142,5.50006E-06,0.000118766,0.000295465,0.000450541,0.000421225,0.000244876,0.000142737,0.000626182,0.004220153,0.019251077,0.109710031,0.134615843,0.105206665,0.003288919,0.000418771,5.752E-05,0.000150526,0.001298503,0.001840697,0.018899521,0.00914868,0.021033436,0.032913013,0.001809842,0.001769868,0.00165027,0.003648821,0.007211026,0.009998664,0.001319976,0.001314803,0.000741906,0.001707486,0.000602424,0.000462112,0.00181064,0.004715171,0.016474049,0.017749806,0.001483097,0.000491402,0.000121853,0.494711249,0.494711249,0.494711249,0.494711249,0,0,0,0,0,0,0,0,0,2.2654,0,0,0,0,0.8431,0.8023,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3.333333333,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0.666666667,0,8.25734374,18.81919559,0.753713981,65,5,TRUE,4429.567181,0,0,0,0,0,0,0,0,0,0,1.918295834,11.509775
88,0.141421356,0.216362588,0.276678192,1,3,2.368,384,1,10.5,154,0.415,0.5,1,1.5,1,0.5,1.5,5,1,6,3.7525,15.69,17.5,0.039552563,-0.093262213,0.00613199,0.007172537,0.00613199,0.007172537,0.002862011,0.004047494,0.011729671,0.016588106,0.014862122,0.005196618,0.013358123,0.008158673,0.008220737,0.203842646,0.049947149,0.066208762,0.090510309,0.065540914,0.081691293,0.057459135,0.011949157,0.012327165,0.021736071,0.01520323,0.046758332,0.03274912,0.103321091,0.144348554,0.000515565,0.000667091,0.01547247,0.021610272,0.05357519,0.074838283,0.000419243,0.000419243,5.68709E-05,8.06405E-05,0.000231596,0.040600428,0.049645337,0.140075702,0.596324273,6.03359E-13,0.000857343,0.001341689,0.001291613,3.83724E-08,2.29381E-07,3.08734E-06,2.5613E-05,0.000131595,0.000426641,0.000944333,0.001922349,0.005720226,0.02038842,0.106711464,0.129939717,0.102256335,0.003842073,0.000552116,5.17273E-05,6.56762E-06,0.000164615,0.000550913,0.01572235,0.0098269,0.020826977,0.03124265,0.000851831,0.000584648,0.002141071,0.004857209,0.008182394,0.009748801,0.003414671,0.004969544,0.002711687,0.001302713,0.000861968,0.001759731,0.002553377,0.004205438,0.016866559,0.015791395,0.001846777,0.000472429,7.63982E-05,0.463893415,0.463893415,0.463893415,0.463893415,0,0,0,0,4.0313,0,0,0,0.8446,0.3125,0.6,0.8591,0.53,0.3768,0.6978,2.2132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,1,6.666666667,5.333333333,8.259534049,18.81420502,0.753913908,2,7,TRUE,4473.48083,0,0,0,0,0,0,0,0,0,0,1.918295834,11.509775
89,0.141421356,0.216362588,0.276678192,1,3,2.368,384,1,10.5,154,0.415,0.5,1,1.5,1,0.5,1.5,5,1,6,3.7525,15.69,17.5,0.039552563,-0.093262213,0.07715663,0.054557976,0.07715663,0.054557976,6.57594E-14,9.29997E-14,6.81795E-09,9.64224E-09,1.55828E-05,0.022031625,0.189670974,0.001161788,0.000152618,0.231091758,0.047035406,0.102908185,0.029522446,0.029303989,0,0,0,0,0,0,0,0,0.150256866,0.108072969,0.002541543,0.001855608,0.024620786,0.017702861,0.082841645,0.059571376,0,0,0,0,0,0,0,0.215871391,0.583031901,6.49505E-82,1.70401E-43,1.43882E-39,7.76103E-36,1.56742E-17,5.51241E-13,5.28784E-11,3.24721E-09,1.27796E-07,3.22863E-06,5.24874E-05,0.000550957,0.003751879,0.016675626,0.094284145,0.121589388,0.104846648,0.005868446,0.000975238,0.000105572,7.40252E-06,1.95522E-08,2.91508E-07,0.016258482,0.00899644,0.020992673,0.032753256,0.000121949,9.31348E-05,0.001804243,0.004459089,0.007464229,0.009153691,0.001350413,0.003536279,0.001011618,0.001162177,0.001368039,0.000381996,0.001061774,0.003990551,0.020259081,0.015939893,0.00594575,0.002466949,0.000656624,0.435355004,0.435355004,0.435355004,0.435355004,0,0,0,0,0,0,0,0,7.9241,0,0,1.7273,0,0,0.7015,1.5574,0,0,0,0,0,0,0,0,0,0,6,10,3,0,0,0,0,0,0,3,8,0,8,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,10,0,0,0,0,6,4,0,0,0,3,8,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,46,0,0,0,0,0,0,4.666666667,0,7,0,8.367687767,18.57102837,0.763785965,164,3,TRUE,4712.646041,0,0,0,0,0,0,0,0,0,0,1.918295834,11.509775
90,0.141421356,0.216362588,0.276678192,1,3,2.368,384,1,10.5,154,0.415,0.5,1,1.5,1,0.5,1.5,5,1,6,3.7525,15.69,17.5,0.039552563,-0.093262213,0,0,0,0,0.036154139,0.026199226,0.07591603,0.066706986,0.043662031,0.000685415,0.000123436,0.152406231,0.123195103,0,0,0,0.018785109,0.00405696,0.002615395,0.003052833,0.000465229,0.000529797,0.000788149,0.001110819,0.00134502,0.001505314,0.018919821,0.026756668,0.001962731,0.002775721,0.00294834,0.004169582,0.009570382,0.013534564,0.054037619,0.054032738,0.008356005,0.0087295,0.029831241,0.134073074,0.129470897,0.177588738,0.575093108,2.79066E-33,4.27083E-11,2.30165E-09,7.27955E-08,0.001004191,0.00033887,8.85016E-05,1.35881E-05,2.08729E-06,1.88968E-05,0.00024336,0.001903692,0.009325033,0.030163273,0.107316956,0.115533648,0.084364256,0.014636337,0.005520026,0.001280872,0.000176262,7.56046E-07,2.01508E-06,0.015122618,0.025629501,0.024566413,0.016512056,0.003158463,0.002745146,0.003153083,0.004270606,0.007353928,0.009072761,0.007826976,0.002633463,0.002755395,0.000928805,0.003397207,0.011937302,0.012322473,0.011080859,0.003167148,0.005503947,0.006016912,0.004201794,0.001729911,0.434692371,0.434692371,0.434692371,0.434692371,0,0,0,0,0,0,0,0,7.2622,2.6869,2.9019,0.2309,0,2.295,1.125,0.3568,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,2,0,0,3,8,0,0,0,0,0,0,2.666666667,4.333333333,1,1.666666667,8.286850348,18.75218695,0.756407286,65,5,TRUE,4453.577609,0,0,0,0,0,0,0,0,0,0,1.918295834,11.509775
91,0.141421356,0.216362588,0.276678192,1,3,2.368,384,1,10.5,154,0.415,0.5,1,1.5,1,0.5,1.5,5,1,6,3.7525,15.69,17.5,0.039552563,-0.093262213,6.57202E-05,9.29424E-05,6.57202E-05,9.29424E-05,0.013492852,0.019075398,0.001962722,0.002751394,0.000130821,4.12743E-06,3.29706E-05,0.013589055,0.01525249,0.000974032,0.00024661,0.000339567,0.357874568,0.331222883,0.17079623,0.117303507,0.018242848,0.010234694,0.043549407,0.029438968,0.093583267,0.06310229,0,0,0,0,0,0,0,0,0.018121282,0.018121209,0.001838362,0.001501239,0.009336419,0,0,0.147290828,0.571333209,9.87287E-23,1.33744E-06,1.45928E-05,9.65009E-05,0.000218835,1.58199E-05,7.57566E-05,0.000325269,0.000850726,0.001351136,0.001346447,0.001338973,0.00451874,0.019837241,0.111869925,0.134504097,0.101591514,0.003434295,0.001020004,0.00037643,0.000104984,2.04096E-06,1.59339E-06,0.020113286,0.013674142,0.026759824,0.036360582,4.55565E-05,0.000247312,0.002452342,0.004914057,0.008087324,0.010215811,0.00324605,0.001136677,0.000202111,0.001666605,0.000915087,0.002007606,0.005125773,0.008932708,0.017432316,0.015595573,0.000785358,0.00094157,0.000712929,0.496684737,0.496684737,0.496684737,0.496684737,0,0,0,0,0,0,0,0,6.9211,2.9875,0,2.3468,0,0.6862,0,0.6046,0,0,0,0,0,0,0,0,0,12.33333333,8,8,0,0,0,0,0,0,0,0,8,8,4,2,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14.66666667,2.666666667,0.333333333,8.211659877,18.92389228,0.749544049,65,5,TRUE,4445.586393,0,0,0,0,0,0,0,0,0,0,1.918295834,11.509775
92,0.11785113,0.164149788,0.211290241,0.888888889,2.666666667,2.104888889,341.3333333,0.888888889,9.333333333,154,0.368888889,0.444444444,1,1.333333333,0.888888889,0.444444444,1.333333333,5,0.888888889,6,3.335555556,15.69,15.55555556,0.035157834,-0.081899423,7.15578E-05,5.0599E-05,7.15578E-05,5.0599E-05,0.038536657,0.027249532,0.00389354,0.002753149,9.63385E-05,4.17699E-06,3.58797E-05,0.133862298,0.154209533,0,0,0,0.112801898,0.110990845,0.106493524,0.075302293,0.011036379,0.007803899,0.027706019,0.019591114,0.061353094,0.043383189,0,0,0,0,0,0,0,0,0.063324849,0.063324849,0.007937529,0.006644528,0.034864232,0,0,0.199049248,0.586420017,6.48438E-05,4.88365E-05,7.0079E-06,6.84098E-07,0.000675372,0.000675677,0.000358008,0.000124192,2.83039E-05,6.30512E-06,3.0172E-05,0.000282671,0.001837699,0.008340663,0.061992974,0.101634016,0.116568628,0.017473072,0.004161047,0.000717776,0.000295777,0.000795903,0.000788616,0.008804601,0.003091811,0.008457758,0.016669276,0.001087937,0.000222679,0.000710105,0.001661614,0.002797126,0.004023166,0.000275445,0.01222869,0.009953372,0.001615466,0.001404704,0.001061103,0.000608383,0.000904338,0.008574386,0.00912413,0.016862329,0.015835358,0.011239796,0.255959884,0.255959884,0.255959884,0.255959884,0,0,0,0,0,0,0,0,0,0.3977,0,0,0.6745,0,1.776,0.5633,0,0,0,0,0,0,0,0,0,0,0,6.666666667,0,0,0,0,0,0,0,2,6.666666667,0,4,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.666666667,0,0,0,0,0,0,0,0,0,2,6.666666667,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333,2.666666667,0,8.887266677,17.6321648,0.777719444,69,5,TRUE,3442.561263,0,0,0,0,0,0,0,0,0,0,0.918295834,2.754887502
93,0.11785113,0.164149788,0.211290241,0.888888889,2.666666667,2.104888889,341.3333333,0.888888889,9.333333333,154,0.368888889,0.444444444,1,1.333333333,0.888888889,0.444444444,1.333333333,5,0.888888889,6,3.335555556,15.69,15.55555556,0.035157834,-0.081899423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180281312,0.127478139,0.002114154,0.001494932,0.029134893,0.02060148,0.099145391,0.070106378,0.015177359,0.015177359,0.00346914,0.004906105,0.007538021,0,0,0.223706029,0.64062045,2.10884E-85,8.4586E-46,9.78147E-42,7.18343E-38,8.15027E-19,4.84617E-14,5.98114E-12,4.68875E-10,2.33502E-08,7.38987E-07,1.48736E-05,0.000190676,0.001561901,0.0082277,0.064441395,0.101278355,0.113602502,0.021955465,0.005949667,0.001052863,0.000120002,4.06267E-07,1.63039E-08,0.006759791,0.005998983,0.011013448,0.014496614,0.002154314,0.000423565,0.000426046,0.001661318,0.004159218,0.006646183,0.000145605,0.012234023,0.011539143,0.00101653,0.002678528,0.003423498,0.002446536,0.003892569,0.004671747,0.002725567,0.009713688,0.011037689,0.011500417,0.466376821,0.466376821,0.466376821,0.466376821,0,0,0,0,0,0,0,0,3.2095,0,0,0,0.6714,0,2.6517,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,4,3,0,3,4,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,3,4,0,6,0,0,4,3,4,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2,1,1,0,0,2,17.06666667,2,0,0,0,0,0,2,16,0,0,8.928417364,17.55089892,0.781320516,164,3,TRUE,3438.087128,0,0,0,0,0,0,0,0,0,0,0.918295834,2.754887502
94,0.11785113,0.164149788,0.211290241,0.888888889,2.666666667,2.104888889,341.3333333,0.888888889,9.333333333,154,0.368888889,0.444444444,1,1.333333333,0.888888889,0.444444444,1.333333333,5,0.888888889,6,3.335555556,15.69,15.55555556,0.035157834,-0.081899423,2.53033E-05,1.78921E-05,2.53033E-05,1.78921E-05,0.001099039,0.000777138,0.001879273,0.001328847,0.000583558,9.97843E-06,1.44345E-05,0.041139968,0.014384918,0.001526368,0.000356199,0.000542161,0.286034443,0.267402479,0.070983549,0.100385897,0.019090546,0.026998109,0.01840359,0.026026607,0.040008098,0.056579995,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084412652,0.059688759,0.128416181,0.627200993,6.49039E-10,0.00159724,0.001564633,0.001013757,1.27387E-08,5.1659E-10,1.28365E-08,2.15853E-07,2.41573E-06,1.82921E-05,9.90425E-05,0.000442231,0.001942909,0.008148156,0.064577973,0.105369733,0.11743982,0.01693932,0.004196899,0.000711926,8.22639E-05,8.00945E-07,5.83151E-06,0.009402028,0.001992088,0.006234195,0.014148747,0.000877602,0.000135391,0.000115878,0.000602494,0.002101703,0.004925187,0.001027588,0.013038586,0.013912852,0.005070905,0.00452297,0.001658213,0.00090195,0.00038834,0.007311275,0.010057092,0.019604662,0.016366073,0.01076993,0.430139114,0.430139114,0.430139114,0.430139114,0,0,0,0,0,0,0,0,8.6278,1.5961,0,1.0971,1.3537,1.2831,2.9702,0.5652,0,0,0,0,0,0,4,0,0,2.666666667,5,0,0,4,0,0,6.666666667,0,0,0,0,10,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.333333333,2.666666667,2.666666667,0,8.856831339,17.69275542,0.775056065,139,4,TRUE,3442.699458,0,0,0,0,0,0,0,0,0,0,0.918295834,2.754887502
95,0.027196415,0.075545596,0.111323991,0.75,2.25,1.776,288,0.75,7.875,175,0.31125,0.375,2,1.125,0.75,0.375,1.125,8,0.75,8,2.814375,23.195,13.125,0.029664422,-0.055289806,0,0,0,0,0.167165355,0.167165355,0.02918527,0.02918527,0.001734799,6.64285E-07,1.17999E-06,0.103528857,0.098706581,0,0,0,0.073899251,0.062566236,0.179989009,0.153769275,0.024986278,0.021533741,0.052481064,0.048898529,0.106367073,0.095141643,0,0,0,0,0,0,0,0,0.084821755,0.084821755,0.012139993,0.009372873,0.045842811,0,0,0.14096663,0.556431446,0.006598153,2.28115E-10,2.191E-12,2.41923E-12,0.000394634,0.00251538,0.002755838,0.001736843,0.000729872,0.001127051,0.005397785,0.017271016,0.036395847,0.062479795,0.118844051,0.090861312,0.040996163,0.004324227,0.005069714,0.004001143,0.002721672,0.002204028,0.00183123,0.008177309,0.018827387,0.021616539,0.018058486,0.002459512,0.003404987,0.008804057,0.009844042,0.007026474,0.003105937,0.00229246,0.003725018,0.003742223,0.0051825,0.005065266,0.004999879,0.008315121,0.009003178,0.002794833,0.002212177,0.001816163,0.001862613,0.001168269,0.24045391,0.24045391,0.24045391,0.24045391,0,0,0,0,0,0,0,0,0,0.7081,0,2.9203,0,2.277,1.8448,1.0031,0,0,0,0,0,0,0,0,2,0,5.333333333,0,0,0,0,0,0,0,0,0,0,5.333333333,2,0,0,0,0,0,0,0,0,0,0,3.833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,7.330454954,20.93168737,0.711429075,65,5,TRUE,4105.691155,0,0,0,0,0,0,0,0,0,0,1.5,6
96,0.027196415,0.075545596,0.111323991,0.75,2.25,1.776,288,0.75,7.875,175,0.31125,0.375,2,1.125,0.75,0.375,1.125,8,0.75,8,2.814375,23.195,13.125,0.029664422,-0.055289806,0,0,0,0,0.056952289,0.056952289,0.259124858,0.259124848,0.252785714,0.025475719,0.141686514,0.011148033,0.013337406,0,0,0,0.0721206,0.063260764,0.026453336,0.023450904,0.002367917,0.001633959,0.006744048,0.005953843,0.014064128,0.012396414,0.008763745,0.008763745,0.000430563,0.000430563,0.001410243,0.001410243,0.004374949,0.004374949,0.015579038,0.015579038,0.002288725,0.003964188,0.008693452,0.103197918,0.103197918,0.132838227,0.591747782,1.00039E-08,0.000535954,0.000181654,3.57755E-05,1.10065E-05,0.000427332,0.001179391,0.001891591,0.001769714,0.001080369,0.001603957,0.008211283,0.031304481,0.07496625,0.115987767,0.082410959,0.044214888,0.003407343,0.00303728,0.002058173,0.000845123,0.000557303,0.002006806,0.015654068,0.024305371,0.023582414,0.021170797,0.003879486,0.005066238,0.007272661,0.006235823,0.003990358,0.002811322,0.006647311,0.001182421,0.001537843,0.00501784,0.006648284,0.009336102,0.009581227,0.008146932,0.006207635,0.007278307,0.000920888,0.001012238,0.000774576,0.317324179,0.317324179,0.317324179,0.317324179,0,0,0,0,0,0,0,0,2.8555,1.4087,2.0285,0.9682,0,1.9817,0,1.4966,0,0,0,0,0,0,4.666666667,1,0,0,4,0,4.666666667,0,0,1.333333333,2,0,2,4.666666667,0,4,4,1.333333333,0,0,4,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4.666666667,1,0,4.666666667,0,0,2,0,0,0,0,2,0,2,0,4.666666667,0,1.333333333,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,1,1,1,16.2,0,0,0,0,0,0,1.5,8,6,9,7.369661528,20.82033086,0.715234118,10,6,TRUE,4149.531418,0,0,0,0,0,0,0,0,0,0,1.5,6
